scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,study,setting,prediction_horizon_s,slot_duration_s,offered_load,traffic_model,traffic_class_mode,packet_bits,deadline_s,reference_snr_db,field_of_view_deg,outage_mode,sensing_model,sensing_covariance_aware,diagnostic_quick_run
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.3,0.30000000000000004,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2802,327,610,0,175,2.802,0.7811541678282687,0.0,0.2,241.50606709493218,200.0,700.0000000000001,1000.0,0.1700585447449122,0.04878728742681907,0.21884583217173126,0.8629504157684016,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5035101783242929,0.7796453120072867,11.762863169548151,7.77462839382546e-06,0.07801228266788594,0.2752991816577234,107,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,765,1,2506,0,316,0.765,0.2132701421800948,0.0,0.2,673.9869281045752,600.0000000000001,1500.0,1636.0000000000014,0.698633955952049,0.08809590186785615,0.7867298578199052,0.2356020942408377,4,0,0,0.0,0.0,0,0,0.0,0.0,0.6380247371203985,0.48797730551437085,16.41599630813436,5.6662230047583626e-08,0.0006731104051231932,0.7486412166036585,42,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2652,249,739,0,196,2.652,0.7393364928909952,0.0,0.2,536.4630467571644,500.0,1000.0,1200.0000000000002,0.2060217451909674,0.05464176191803736,0.26066350710900477,0.8167539267015707,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5114170179440511,0.7692914902998341,13.75696202757198,4.5707374359223804e-06,0.04765984060098601,0.4912156320774674,86,prediction_horizon,horizon_s=0.5,0.5,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2802,327,610,0,175,2.802,0.7811541678282687,0.0,0.2,241.50606709493218,200.0,700.0000000000001,1000.0,0.1700585447449122,0.04878728742681907,0.21884583217173126,0.8629504157684016,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5035101783242929,0.7796453120072867,11.762863169548151,7.77462839382546e-06,0.07801228266788594,0.2752991816577234,107,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,765,1,2506,0,316,0.765,0.2132701421800948,0.0,0.2,673.9869281045752,600.0000000000001,1500.0,1636.0000000000014,0.698633955952049,0.08809590186785615,0.7867298578199052,0.2356020942408377,4,0,0,0.0,0.0,0,0,0.0,0.0,0.6380247371203985,0.48797730551437085,16.41599630813436,5.6662230047583626e-08,0.0006731104051231932,0.7486412166036585,42,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2670,245,691,0,226,2.67,0.7443546138834681,0.0,0.2,563.558052434457,600.0000000000001,1000.0,1200.0000000000002,0.19264008921103987,0.06300529690549206,0.2556453861165319,0.8222975053895903,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5183527363867785,0.772818477217005,13.699361593911954,4.538296711179161e-06,0.04801251780913873,0.4824378580971843,89,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,prediction_horizon,horizon_s=1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2802,327,610,0,175,2.802,0.7811541678282687,0.0,0.2,241.50606709493218,200.0,700.0000000000001,1000.0,0.1700585447449122,0.04878728742681907,0.21884583217173126,0.8629504157684016,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5035101783242929,0.7796453120072867,11.762863169548151,7.77462839382546e-06,0.07801228266788594,0.2752991816577234,107,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,765,1,2506,0,316,0.765,0.2132701421800948,0.0,0.2,673.9869281045752,600.0000000000001,1500.0,1636.0000000000014,0.698633955952049,0.08809590186785615,0.7867298578199052,0.2356020942408377,4,0,0,0.0,0.0,0,0,0.0,0.0,0.6380247371203985,0.48797730551437085,16.41599630813436,5.6662230047583626e-08,0.0006731104051231932,0.7486412166036585,42,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2684,261,690,0,213,2.684,0.7482575968776136,0.0,0.2,536.4754098360655,500.0,1000.0,1200.0000000000002,0.19236130471145804,0.059381098410928354,0.2517424031223864,0.8266091777024946,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5163132888824862,0.7730267683074017,13.630080055622859,5.036051909967592e-06,0.0516813538082609,0.4734196493294173,96,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2702,281,682,0,203,2.702,0.7532757178700864,0.0,0.2,536.5655070318282,500.0,1000.0,1200.0000000000002,0.19013102871480345,0.05659325341511012,0.24672428212991357,0.8321527563905143,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5131765716410494,0.7728680749752538,13.597871778349692,5.395245850097805e-06,0.054659715656664304,0.4727984139614064,100,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2702,281,682,0,203,2.702,0.7532757178700864,0.0,0.2,536.5655070318282,500.0,1000.0,1200.0000000000002,0.19013102871480345,0.05659325341511012,0.24672428212991357,0.8321527563905143,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5131765716410494,0.7728680749752538,13.597871778349692,5.395245850097805e-06,0.054659715656664304,0.4727984139614064,100,prediction_horizon,horizon_s=2,2.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots240-dt0.050000,controlled_synthetic_motion,20260827,5,6.0,1784,1606,181,123,0,55,3.212,0.9002242152466368,0.0,0.2,129.23412204234123,100.0,350.00000000000006,500.0,0.06894618834080718,0.030829596412556053,0.09977578475336323,0.991358024691358,2,0,0,0.0,0.0,0,0,0.0,0.0,0.5527617341285744,0.7999714385429326,11.414658213132501,7.479378424805181e-06,0.0820910423880144,0.24909640274304573,112,slot_duration,slot_s=0.05,1.0,0.05,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots240-dt0.050000,controlled_synthetic_motion,20260827,5,6.0,1784,386,5,1083,0,315,0.772,0.2163677130044843,0.0,0.2,251.94300518134716,100.0,1187.5000000000002,1450.0000000000002,0.6070627802690582,0.1765695067264574,0.7836322869955157,0.2382716049382716,2,0,0,0.0,0.0,0,0,0.0,0.0,0.5541562837058802,0.4656775305250778,15.30743180415668,8.141141918560699e-08,0.0009627866407635078,0.5766849225625951,70,slot_duration,slot_s=0.05,1.0,0.05,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots240-dt0.050000,controlled_synthetic_motion,20260827,5,6.0,1784,1518,110,131,0,135,3.036,0.850896860986547,0.0,0.2,503.7220026350461,550.0,850.0000000000001,1000.0,0.0734304932735426,0.07567264573991031,0.1491031390134529,0.937037037037037,2,0,0,0.0,0.0,0,0,0.0,0.0,0.5614564627855922,0.79915729529081,12.932942526573552,5.071771383009381e-06,0.05614042233914188,0.394012196218708,84,slot_duration,slot_s=0.05,1.0,0.05,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots240-dt0.050000,controlled_synthetic_motion,20260827,5,6.0,1784,1524,124,127,0,133,3.048,0.8542600896860987,0.0,0.2,453.9698162729659,450.0,800.0,950.0000000000001,0.07118834080717489,0.07455156950672645,0.14573991031390135,0.9407407407407408,2,0,0,0.0,0.0,0,0,0.0,0.0,0.5575877466749892,0.7991747993883512,12.876654983934545,5.199443988732774e-06,0.05746230720646998,0.3887081846904493,93,slot_duration,slot_s=0.05,1.0,0.05,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots240-dt0.050000,controlled_synthetic_motion,20260827,5,6.0,1784,1524,124,127,0,133,3.048,0.8542600896860987,0.0,0.2,453.9698162729659,450.0,800.0,950.0000000000001,0.07118834080717489,0.07455156950672645,0.14573991031390135,0.9407407407407408,2,0,0,0.0,0.0,0,0,0.0,0.0,0.5575877466749892,0.7991747993883512,12.876654983934545,5.199443988732774e-06,0.05746230720646998,0.3887081846904493,93,slot_duration,slot_s=0.05,1.0,0.05,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2802,327,610,0,175,2.802,0.7811541678282687,0.0,0.2,241.50606709493218,200.0,700.0000000000001,1000.0,0.1700585447449122,0.04878728742681907,0.21884583217173126,0.8629504157684016,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5035101783242929,0.7796453120072867,11.762863169548151,7.77462839382546e-06,0.07801228266788594,0.2752991816577234,107,slot_duration,slot_s=0.1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,765,1,2506,0,316,0.765,0.2132701421800948,0.0,0.2,673.9869281045752,600.0000000000001,1500.0,1636.0000000000014,0.698633955952049,0.08809590186785615,0.7867298578199052,0.2356020942408377,4,0,0,0.0,0.0,0,0,0.0,0.0,0.6380247371203985,0.48797730551437085,16.41599630813436,5.6662230047583626e-08,0.0006731104051231932,0.7486412166036585,42,slot_duration,slot_s=0.1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2670,245,691,0,226,2.67,0.7443546138834681,0.0,0.2,563.558052434457,600.0000000000001,1000.0,1200.0000000000002,0.19264008921103987,0.06300529690549206,0.2556453861165319,0.8222975053895903,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5183527363867785,0.772818477217005,13.699361593911954,4.538296711179161e-06,0.04801251780913873,0.4824378580971843,89,slot_duration,slot_s=0.1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,slot_duration,slot_s=0.1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,slot_duration,slot_s=0.1,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots60-dt0.200000,controlled_synthetic_motion,20260827,5,12.0,3609,2560,235,829,0,220,2.56,0.7093377666943752,0.0,0.2,383.359375,400.0,1000.0,1400.0000000000002,0.22970351898032695,0.06095871432529787,0.29066223330562485,0.7819181429444105,11,0,0,0.0,0.0,0,0,0.0,0.0,0.45559676460671616,0.6797143361851197,11.845467536660758,6.150090325868083e-06,0.06374708246548626,0.28154755570219253,52,slot_duration,slot_s=0.2,1.0,0.2,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots60-dt0.200000,controlled_synthetic_motion,20260827,5,12.0,3609,729,7,2490,0,390,0.729,0.20199501246882792,0.0,0.2,741.0150891632373,600.0000000000001,1600.0,1800.0,0.6899418121363259,0.10806317539484622,0.7980049875311721,0.2226634086744044,11,0,0,0.0,0.0,0,0,0.0,0.0,0.7181974823133527,0.4859848037130985,16.682526823948514,8.421050592380663e-08,0.000998045597724474,0.8210029010382222,25,slot_duration,slot_s=0.2,1.0,0.2,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots60-dt0.200000,controlled_synthetic_motion,20260827,5,12.0,3609,2513,195,789,0,307,2.513,0.6963147686339707,0.0,0.2,631.5161161957819,600.0000000000001,1200.0000000000002,1400.0000000000002,0.21862011637572734,0.08506511499030202,0.3036852313660294,0.7675626145387905,11,0,0,0.0,0.0,0,0,0.0,0.0,0.5217765872758496,0.7594962366575112,13.958825352642627,3.831442560903812e-06,0.040693308205366714,0.5289155092964205,54,slot_duration,slot_s=0.2,1.0,0.2,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots60-dt0.200000,controlled_synthetic_motion,20260827,5,12.0,3609,2513,195,789,0,307,2.513,0.6963147686339707,0.0,0.2,631.5161161957819,600.0000000000001,1200.0000000000002,1400.0000000000002,0.21862011637572734,0.08506511499030202,0.3036852313660294,0.7675626145387905,11,0,0,0.0,0.0,0,0,0.0,0.0,0.5217765872758496,0.7594962366575112,13.958825352642627,3.831442560903812e-06,0.040693308205366714,0.5289155092964205,54,slot_duration,slot_s=0.2,1.0,0.2,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots60-dt0.200000,controlled_synthetic_motion,20260827,5,12.0,3609,2513,195,789,0,307,2.513,0.6963147686339707,0.0,0.2,631.5161161957819,600.0000000000001,1200.0000000000002,1400.0000000000002,0.21862011637572734,0.08506511499030202,0.3036852313660294,0.7675626145387905,11,0,0,0.0,0.0,0,0,0.0,0.0,0.5217765872758496,0.7594962366575112,13.958825352642627,3.831442560903812e-06,0.040693308205366714,0.5289155092964205,54,slot_duration,slot_s=0.2,1.0,0.2,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v3-slots120-dt0.100000,controlled_synthetic_motion,20260827,3,12.0,3561,3081,380,308,0,172,3.081,0.8652064026958719,0.0,0.0,214.63810451152224,200.0,600.0000000000001,1000.0,0.08649255827014883,0.04830103903397922,0.13479359730412804,0.8652064026958719,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7165925997389709,0.9786553434259475,11.50032073754131,8.581322964125295e-06,0.0867455931479701,0.2619188727301428,94,vehicle_count,vehicles=3,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v3-slots120-dt0.100000,controlled_synthetic_motion,20260827,3,12.0,3561,816,15,2426,0,319,0.816,0.22914911541701768,0.0,0.0,783.9460784313726,800.0,1500.0,1700.0000000000002,0.6812693063746139,0.08958157820836844,0.7708508845829823,0.22914911541701768,0,0,0,0.0,0.0,0,0,0.0,0.0,0.9837949008900394,0.5705682151695811,16.5570578136339,2.40556489637804e-07,0.0028206877957823785,0.7893884461273887,25,vehicle_count,vehicles=3,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v3-slots120-dt0.100000,controlled_synthetic_motion,20260827,3,12.0,3561,2816,252,499,0,246,2.816,0.7907891041842179,0.0,0.0,667.2585227272727,700.0000000000001,1000.0,1300.0,0.14012917719741647,0.06908171861836562,0.2092108958157821,0.7907891041842179,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7144620741688168,0.9546753215673073,13.618422442838627,5.0496322924575966e-06,0.05319767586311334,0.4955709517373044,81,vehicle_count,vehicles=3,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v3-slots120-dt0.100000,controlled_synthetic_motion,20260827,3,12.0,3561,2793,275,519,0,249,2.793,0.7843302443133952,0.0,0.0,669.3519513068385,700.0000000000001,1000.0,1300.0,0.14574557708508845,0.06992417860151642,0.21566975568660487,0.7843302443133952,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7086651319377238,0.9494944416852391,13.607845556669918,5.412263979805322e-06,0.056155466207610326,0.4951534042128319,80,vehicle_count,vehicles=3,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v3-slots120-dt0.100000,controlled_synthetic_motion,20260827,3,12.0,3561,2793,275,519,0,249,2.793,0.7843302443133952,0.0,0.0,669.3519513068385,700.0000000000001,1000.0,1300.0,0.14574557708508845,0.06992417860151642,0.21566975568660487,0.7843302443133952,0,0,0,0.0,0.0,0,0,0.0,0.0,0.7086651319377238,0.9494944416852391,13.607845556669918,5.412263979805322e-06,0.056155466207610326,0.4951534042128319,80,vehicle_count,vehicles=3,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2802,327,610,0,175,2.802,0.7811541678282687,0.0,0.2,241.50606709493218,200.0,700.0000000000001,1000.0,0.1700585447449122,0.04878728742681907,0.21884583217173126,0.8629504157684016,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5035101783242929,0.7796453120072867,11.762863169548151,7.77462839382546e-06,0.07801228266788594,0.2752991816577234,107,vehicle_count,vehicles=5,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,765,1,2506,0,316,0.765,0.2132701421800948,0.0,0.2,673.9869281045752,600.0000000000001,1500.0,1636.0000000000014,0.698633955952049,0.08809590186785615,0.7867298578199052,0.2356020942408377,4,0,0,0.0,0.0,0,0,0.0,0.0,0.6380247371203985,0.48797730551437085,16.41599630813436,5.6662230047583626e-08,0.0006731104051231932,0.7486412166036585,42,vehicle_count,vehicles=5,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2670,245,691,0,226,2.67,0.7443546138834681,0.0,0.2,563.558052434457,600.0000000000001,1000.0,1200.0000000000002,0.19264008921103987,0.06300529690549206,0.2556453861165319,0.8222975053895903,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5183527363867785,0.772818477217005,13.699361593911954,4.538296711179161e-06,0.04801251780913873,0.4824378580971843,89,vehicle_count,vehicles=5,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,vehicle_count,vehicles=5,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2691,296,701,0,195,2.691,0.7502090883746864,0.0,0.2,543.2181345224824,500.0,1000.0,1200.0000000000002,0.1954279342068581,0.054362977418455534,0.24979091162531364,0.8287650138589467,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5070686955069528,0.7700967629827439,13.603744391532754,5.3445477398390334e-06,0.05451156343059866,0.4744658615896634,90,vehicle_count,vehicles=5,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260827-v10-slots120-dt0.100000,controlled_synthetic_motion,20260827,10,12.0,3565,1614,355,1769,0,182,1.614,0.4527349228611501,0.0,0.3516666666666667,313.13506815365554,200.0,1000.0,1300.0,0.49621318373071527,0.051051893408134645,0.54726507713885,0.7772511848341233,21,0,0,0.0,0.0,0,0,0.0,0.0,0.2632213083281127,0.48800048697423803,11.880488984252809,1.0571149714071077e-05,0.0948084971702609,0.27321356190791374,96,vehicle_count,vehicles=10,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260827-v10-slots120-dt0.100000,controlled_synthetic_motion,20260827,10,12.0,3565,716,14,2519,0,330,0.716,0.2008415147265077,0.0,0.3516666666666667,577.6536312849162,500.0,1300.0,1500.0,0.7065918653576437,0.09256661991584852,0.7991584852734923,0.5627962085308057,21,0,0,0.0,0.0,0,0,0.0,0.0,0.36874298702419656,0.39042477555786853,14.735221645179614,3.964143939013693e-07,0.004642665396602509,0.5345586843537968,86,vehicle_count,vehicles=10,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260827-v10-slots120-dt0.100000,controlled_synthetic_motion,20260827,10,12.0,3565,1603,2132,1751,0,211,1.603,0.4496493688639551,0.0,0.3516666666666667,713.1004366812227,700.0000000000001,1300.0,1500.0,0.491164095371669,0.059186535764375874,0.5503506311360449,0.7654028436018957,21,0,0,0.0,0.0,0,0,0.0,0.0,0.32045486573142795,0.5475258681295809,11.135218944328189,0.00017798087380746933,0.4457737412362518,0.271557425244672,99,vehicle_count,vehicles=10,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
