predictor,scenario_id,actor_id,anchor_index,horizon_steps,ade_m,fde_m,range_mae_m,bearing_mae_deg,snr_mae_db,outage_f1,outage_auroc,link_lifetime_error_steps,link_lifetime_error_s,predicted_link_lifetime_s,actual_link_lifetime_s,actual_link_lifetime_censored,outage_positive_steps
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,9,10,0.06606066723596252,0.13423390430021254,0.0614336693511774,0.01863053153239147,0.00890089279019506,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,9,10,0.20375910363501754,0.411598319653266,0.20298580648548423,0.021616855878869988,0.043389129656855374,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,9,10,0.09942475417659292,0.2035345465913823,0.09717406232240791,0.01462637324838528,0.01214156520238081,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,9,10,0.6533897821801887,1.3938156631167267,0.024463046041751823,0.6669824030752969,0.0699331428439427,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,9,10,0.25236222571191486,0.5223018466064472,0.15556656020283555,0.0890993496332635,0.013157204083417806,1.0,nan,0.0,0.0,0.0,0.0,False,10
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,9,10,0.03509956600024181,0.07115183834488309,0.032468834961473195,0.010336506782516746,0.0047349719006597015,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,9,10,0.10741778595508164,0.21574114160234045,0.10712712381404259,0.009222905162022847,0.02293015357697108,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,9,10,0.05338275463165587,0.11006255676013532,0.05151581566789787,0.009620735058761478,0.0065637105081536974,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,9,10,0.3803542308697509,0.820972601162599,0.006711231056442557,0.38860240062689655,0.04315941206562748,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,9,10,0.1396895665798805,0.28974531056654107,0.0820488333085038,0.05060203806162222,0.006912116525896383,1.0,nan,0.0,0.0,0.0,0.0,False,10
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,9,10,0.00424585390402975,0.008462698985723513,0.003501981278304811,0.002050104391004598,0.0005695669639349532,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,9,10,0.01162070864106999,0.022264149428019447,0.011271662744639598,0.003327742311636879,0.0024203719784324563,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,9,10,0.009042295496371519,0.02308241394699709,0.005858386003342275,0.0046087119300031315,0.000982916744805884,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,9,10,0.1080150799194842,0.24985960819858785,0.010153046550835399,0.11001187621574289,0.014619781934387533,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,9,10,0.02864487762882901,0.06126098051148997,0.00861107119756781,0.012043646963491465,0.0006973660710918317,1.0,nan,0.0,0.0,0.0,0.0,False,10
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,9,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,9,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
oracle,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,9,10,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
